round,client_id,f1_05,precision_05,recall_05,f1_optimal,precision_optimal,recall_optimal,roc_auc,auc_pr,best_threshold,num_examples,imbalance_strategy,imbalance_sampling
12,4,0.3373493975903614,0.24561403508771928,0.5384615384615384,0.48837209302277773,0.6176470588235294,0.40384615384615385,0.9822350939508148,0.3921290110520384,0.8361749053001404,22748,adasyn,0.02
12,4870,0.5217391304347826,0.4444444444444444,0.631578947368421,0.6060606060601175,0.7142857142857143,0.5263157894736842,0.995796052631579,0.66700725084,0.7034457325935364,8038,adasyn,0.02
13,1677,0.47297297297297297,0.35714285714285715,0.7,0.577777777777284,0.65,0.52,0.9834050981743024,0.50502484378184,0.8135243058204651,11662,adasyn,0.02
13,2,0.5,0.4117647058823529,0.6363636363636364,0.6097560975604782,0.6578947368421053,0.5681818181818182,0.9900795653790979,0.5039028785079827,0.8056967258453369,17154,adasyn,0.02
13,146,0.591304347826087,0.5862068965517241,0.5964912280701754,0.6249999999995175,0.7692307692307693,0.5263157894736842,0.9744814614748817,0.6098715905493963,0.7598085403442383,8144,adasyn,0.02
13,4,0.33540372670807456,0.24770642201834864,0.5192307692307693,0.47619047619000454,0.625,0.38461538461538464,0.9825341978254386,0.39329579856652175,0.8553293347358704,22748,adasyn,0.02
13,4870,0.5494505494505495,0.4716981132075472,0.6578947368421053,0.6111111111106127,0.6470588235294118,0.5789473684210527,0.9957894736842106,0.6673950131722336,0.6526784896850586,8038,adasyn,0.02
14,1677,0.4657534246575342,0.3541666666666667,0.68,0.5714285714280762,0.6341463414634146,0.52,0.982903892524974,0.5166881069367677,0.8073626160621643,11662,adasyn,0.02
14,2,0.509090909090909,0.42424242424242425,0.6363636363636364,0.6190476190471202,0.65,0.5909090909090909,0.9899825992242708,0.5128666848614504,0.737163245677948,17154,adasyn,0.02
14,146,0.584070796460177,0.5892857142857143,0.5789473684210527,0.632653061224003,0.7560975609756098,0.543859649122807,0.9738675240097276,0.6159827816182829,0.7366023063659668,8144,adasyn,0.02
14,4,0.34210526315789475,0.26,0.5,0.47619047619000454,0.625,0.38461538461538464,0.982458786366964,0.383292954030652,0.8610883355140686,22748,adasyn,0.02
14,4870,0.5581395348837209,0.5,0.631578947368421,0.5974025974020974,0.5897435897435898,0.6052631578947368,0.9957960526315789,0.6651882527208355,0.591832160949707,8038,adasyn,0.02
15,1677,0.4755244755244755,0.3655913978494624,0.68,0.5742574257420743,0.5686274509803921,0.58,0.9826110919738201,0.533971388572045,0.7218571305274963,11662,adasyn,0.02
15,2,0.5137614678899083,0.4307692307692308,0.6363636363636364,0.6265060240958873,0.6666666666666666,0.5909090909090909,0.9901738749269434,0.5181261881246365,0.7546960115432739,17154,adasyn,0.02
15,146,0.584070796460177,0.5892857142857143,0.5789473684210527,0.632653061224003,0.7560975609756098,0.543859649122807,0.9744120409841223,0.6220595496968944,0.7234033346176147,8144,adasyn,0.02
15,4,0.35374149659863946,0.2736842105263158,0.5,0.499999999999545,0.7142857142857143,0.38461538461538464,0.9825401290637454,0.3884251050882163,0.8735892176628113,22748,adasyn,0.02
15,4870,0.5747126436781609,0.5102040816326531,0.6578947368421053,0.6133333333328334,0.6216216216216216,0.6052631578947368,0.9958256578947369,0.6643677292099177,0.5988616347312927,8038,adasyn,0.02
16,1677,0.49624060150375937,0.39759036144578314,0.66,0.5918367346933776,0.6041666666666666,0.58,0.9821167757492248,0.5505168786356499,0.7329928874969482,11662,adasyn,0.02
16,2,0.5094339622641509,0.43548387096774194,0.6136363636363636,0.6190476190471202,0.65,0.5909090909090909,0.9903784336645236,0.5148697547396958,0.735022783279419,17154,adasyn,0.02
16,146,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.6262626262621378,0.7380952380952381,0.543859649122807,0.9747417883152297,0.6191163597059114,0.7091840505599976,8144,adasyn,0.02
16,4,0.36231884057971014,0.29069767441860467,0.4807692307692308,0.499999999999545,0.7142857142857143,0.38461538461538464,0.9827053564165831,0.3889021285014754,0.8621405959129333,22748,adasyn,0.02
16,4870,0.5952380952380952,0.5434782608695652,0.6578947368421053,0.6249999999995012,0.5952380952380952,0.6578947368421053,0.9957828947368421,0.6734192538157774,0.5231912732124329,8038,adasyn,0.02
17,1677,0.5116279069767442,0.4177215189873418,0.66,0.5918367346933776,0.6041666666666666,0.58,0.9828487771271099,0.5573022943698268,0.7270281910896301,11662,adasyn,0.02
17,2,0.5192307692307693,0.45,0.6136363636363636,0.6153846153841235,0.7058823529411765,0.5454545454545454,0.9904714149088784,0.5072837953775123,0.7648597955703735,17154,adasyn,0.02
17,146,0.5765765765765766,0.5925925925925926,0.5614035087719298,0.6391752577314741,0.775,0.543859649122807,0.9756572710371205,0.6179597708090396,0.6984748840332031,8144,adasyn,0.02
17,4,0.373134328358209,0.3048780487804878,0.4807692307692308,0.5194805194800809,0.8,0.38461538461538464,0.9834416772864077,0.3944720407156445,0.8623412251472473,22748,adasyn,0.02
